M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.14567090244793413,19.980255305723738,0.9985715858945431,0.02990939633910238,-0.04427432500544359,-0.045130969632194096,-0.028600409509570407,-0.9985715858945431,80.0203750904195,1.0,0.0,21.0,38.251840997117746,1.132756022454162,60.0,0.0006374406313025549,-0.0037838898652800997,0.9999926378963644,0.9981505021599446,0.06077724203929014,0.0013045642752619324,160.01517478450398,1.0,0.0,21.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.10040093198059863,19.977426130301712,0.9987682647979775,0.022205319299786808,-0.04437202978489885,-0.04484415675799158,-0.02123569723607107,-0.9987682647979775,80.0190691001035,1.0,0.0,22.0,38.25571119765246,0.8415616956484471,60.0,0.0006511107948375949,-0.0026069112534120344,0.9999963900277087,0.9989889371105198,0.04495481695692473,0.0004098330921911142,160.0158553715215,1.0,0.0,22.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,0.03841163731379904,19.975220877329964,0.9989133458515294,0.014060825361425546,-0.04443445363520104,-0.04462374920004564,-0.013447991933174435,-0.9989133458515294,80.01785561669882,1.0,0.0,23.0,38.25891284764525,0.5350998648850418,60.0,0.0006608520617328306,-0.0009936557356823306,0.9999992879611623,0.9996120806908482,0.02785001333940819,-0.00025474282828297223,160.01622902829516,1.0,0.0,23.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.040307165315651206,19.973777184487215,0.9989960777361563,0.005476661944550083,-0.044461700841524454,-0.04449041786009045,-0.005238261773777131,-0.9989960777361563,80.01703053491971,1.0,0.0,24.0,38.26115593776162,0.21336466781624824,60.0,0.0006805614074409938,0.001056213450594319,0.9999992106243474,0.9999549678447234,0.009468970163986097,-0.0006331561359189664,160.01606685145154,1.0,0.0,24.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.13578244522662658,19.973211407673233,0.9990051686753938,-0.0035463363293276734,-0.044453306496680334,-0.044465347725600846,0.0033920217407736545,-0.9990051686753938,80.01691099226309,1.0,0.0,25.0,38.262169365725505,-0.12366306595681037,60.0,0.0007234898519483668,0.0035428685790936353,0.9999934623009621,0.9999479899876859,-0.010177293253939134,-0.0006633412476103606,160.0152543420033,1.0,0.0,25.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.22578056880197334,19.973586596220006,0.9989360819649585,-0.012425473915662814,-0.04441071657234241,-0.044558543858656874,0.011884456979344154,-0.9989360819649585,80.0176707325882,1.0,0.0,26.0,38.26172554602506,-0.455724256702053,60.0,0.0007929655593699181,0.0058852258216132245,0.9999823675058728,0.9995675600926255,-0.029403871836026794,-0.00032423992039332106,160.01374242897208,1.0,0.0,26.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.2880582408445519,19.974960119831636,0.9988047073071626,-0.020578203414058565,-0.044336150095637405,-0.04474163491555061,0.019681025535699188,-0.9988047073071626,80.01870175312305,1.0,0.0,27.0,38.260032689774064,-0.7625441077323573,60.0,0.0008555950491976327,0.00750290643995058,0.9999714867695304,0.9989168284735759,-0.046530388996375474,0.00030445383695620887,160.01175790407862,1.0,0.0,27.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.32262014223096536,19.976922579991907,0.9986288618419875,-0.028003906714376463,-0.04422869549183672,-0.04497969840398863,0.026781019914545703,-0.9986288618419875,80.01966587118659,1.0,0.0,28.0,38.257623172777116,-1.0441131701552042,60.0,0.0008956125259996783,0.008396828170895099,0.9999643449417943,0.9981031085080161,-0.06155423468705927,0.0011229330906890045,160.0097218231524,1.0,0.0,28.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.32944645950114926,19.97935034806943,0.9984248620267101,-0.034702023474492374,-0.04408587589830271,-0.045239258451426734,0.03318439967378935,-0.9984248620267101,80.01993880428913,1.0,0.0,29.0,38.2550805663339,-1.3004094181731451,60.0,0.0008951785855582095,0.008567843792266792,0.9999628946656227,0.9972205144131032,-0.074478511788634,0.002048637453614721,160.00769296688782,1.0,0.0,29.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,0.0,-0.3084980633477503,19.981776378486114,0.9982075218193313,-0.04067201279933555,-0.04390365313001032,-0.0454882942223076,0.03889162470319715,-0.9982075218193313,80.01923930154783,1.0,0.0,30.0,38.25309355794395,-1.531399429963102,60.0,0.0008499227260004849,0.00801618115357857,0.9999675087076949,0.9963499368207482,-0.08531001678173099,0.00300073890769903,160.00600401117867,1.0,0.0,30.0
