M,Ri_x,Ri_y,Ri_z,Ri_kx,Ri_ky,Ri_kz,Ri_ex,Ri_ey,Ri_ez,Ri_distance,Ri_amp,Ri_status,Ri_ray_index,Ro_x,Ro_y,Ro_z,Ro_kx,Ro_ky,Ro_kz,Ro_ex,Ro_ey,Ro_ez,Ro_distance,Ro_amp,Ro_status,Ro_ray_index
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,51.0,0.0,1.5340780399775156e-05,19.999983231727363,-0.980392230588076,-0.1960780701180673,-0.01960776941192388,-0.019607769411924103,0.19607807011806724,-0.980392230588076,80.00001676827264,1.0,0.0,65.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,4.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,-5.725398387923519e-05,20.000004759949405,-0.9696966332172465,-0.2424255462791968,-0.030303366782753027,-0.030303366782753915,0.24242554627919669,-0.9696966332172465,79.99999524005062,1.0,0.0,66.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,6.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,5.718875908478083e-05,19.999984657408096,-0.969976584552959,0.23094812660206673,-0.07621278264157749,0.0184754204235531,-0.242495534513833,-0.969976584552959,80.00001508169426,1.0,0.0,67.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,8.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,-1.5392959788584903e-05,20.000020346709857,-0.9801634305554295,0.18669743706731343,-0.06651102460726499,0.02917160879591174,-0.1960323101992882,-0.9801634305554295,79.99997939239252,1.0,0.0,68.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,38.0,10.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,4.070002956879648e-06,19.999999112295644,-0.9882352795427637,0.14117656427088313,-0.058823549431373134,0.037647050287892725,-0.14823539345128375,-0.9882352795427637,80.00000062680675,1.0,0.0,69.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,40.0,-10.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,-1.1218598063855723e-06,20.000003651310138,-0.9940828425309702,0.0946745298786261,-0.053254441859881485,0.04378699146555687,-0.0994082570209418,-0.9940828425309702,79.99999608779225,1.0,0.0,70.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,40.0,-8.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,57.0,0.0,2.608976199525159e-07,20.000028704059584,-0.9976247024541927,0.04750594440919752,-0.049881241955004985,0.04750594440919764,-0.04988124195500483,-0.9976247024541927,79.99997103504279,1.0,0.0,71.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,40.0,-6.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,-1.981612391352803e-16,20.000018036278227,-0.9988109390403069,-4.712514603383337e-18,-0.04875149283274183,0.04875149283274238,4.94814036582646e-18,-0.9988109390403069,79.99998170282413,1.0,0.0,72.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,40.0,-4.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,-2.608976195084267e-07,20.000028704059584,-0.9976247024541927,-0.047505944409197504,-0.049881241955004985,0.04750594440919764,0.04988124195500481,-0.9976247024541927,79.99997103504279,1.0,0.0,73.0
C:\Users\User\PycharmProjects\mirrornet\Mirrors\parabolic.pt,40.0,-2.0,60.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,1.1218598063855723e-06,20.000003651310138,-0.9940828425309702,-0.0946745298786261,-0.053254441859881485,0.04378699146555687,0.0994082570209418,-0.9940828425309702,79.99999608779225,1.0,0.0,74.0
