x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30.5,-3.75,60,0,0,-1,1,0,0,0,1,0,202
30.5,-3.5,60,0,0,-1,1,0,0,0,1,0,203
30.5,-3.25,60,0,0,-1,1,0,0,0,1,0,204
30.5,-3.0,60,0,0,-1,1,0,0,0,1,0,205
30.5,-2.75,60,0,0,-1,1,0,0,0,1,0,206
30.5,-2.5,60,0,0,-1,1,0,0,0,1,0,207
30.5,-2.25,60,0,0,-1,1,0,0,0,1,0,208
30.5,-2.0,60,0,0,-1,1,0,0,0,1,0,209
30.5,-1.75,60,0,0,-1,1,0,0,0,1,0,210
30.5,-1.5,60,0,0,-1,1,0,0,0,1,0,211
30.5,-1.25,60,0,0,-1,1,0,0,0,1,0,212
30.5,-1.0,60,0,0,-1,1,0,0,0,1,0,213
30.5,-0.75,60,0,0,-1,1,0,0,0,1,0,214
30.5,-0.5,60,0,0,-1,1,0,0,0,1,0,215
30.5,-0.25,60,0,0,-1,1,0,0,0,1,0,216
30.5,0.0,60,0,0,-1,1,0,0,0,1,0,217
30.5,0.25,60,0,0,-1,1,0,0,0,1,0,218
30.5,0.5,60,0,0,-1,1,0,0,0,1,0,219
30.5,0.75,60,0,0,-1,1,0,0,0,1,0,220
30.5,1.0,60,0,0,-1,1,0,0,0,1,0,221
30.5,1.25,60,0,0,-1,1,0,0,0,1,0,222
30.5,1.5,60,0,0,-1,1,0,0,0,1,0,223
30.5,1.75,60,0,0,-1,1,0,0,0,1,0,224
30.5,2.0,60,0,0,-1,1,0,0,0,1,0,225
30.5,2.25,60,0,0,-1,1,0,0,0,1,0,226
30.5,2.5,60,0,0,-1,1,0,0,0,1,0,227
30.5,2.75,60,0,0,-1,1,0,0,0,1,0,228
30.5,3.0,60,0,0,-1,1,0,0,0,1,0,229
30.5,3.25,60,0,0,-1,1,0,0,0,1,0,230
30.5,3.5,60,0,0,-1,1,0,0,0,1,0,231
30.5,3.75,60,0,0,-1,1,0,0,0,1,0,232
30.5,4.0,60,0,0,-1,1,0,0,0,1,0,233
30.5,4.25,60,0,0,-1,1,0,0,0,1,0,234
30.5,4.5,60,0,0,-1,1,0,0,0,1,0,235
30.5,4.75,60,0,0,-1,1,0,0,0,1,0,236
30.5,5.0,60,0,0,-1,1,0,0,0,1,0,237
30.5,5.25,60,0,0,-1,1,0,0,0,1,0,238
30.5,5.5,60,0,0,-1,1,0,0,0,1,0,239
30.5,5.75,60,0,0,-1,1,0,0,0,1,0,240
30.5,6.0,60,0,0,-1,1,0,0,0,1,0,241
30.5,6.25,60,0,0,-1,1,0,0,0,1,0,242
30.5,6.5,60,0,0,-1,1,0,0,0,1,0,243
30.5,6.75,60,0,0,-1,1,0,0,0,1,0,244
30.5,7.0,60,0,0,-1,1,0,0,0,1,0,245
30.5,7.25,60,0,0,-1,1,0,0,0,1,0,246
30.5,7.5,60,0,0,-1,1,0,0,0,1,0,247
30.5,7.75,60,0,0,-1,1,0,0,0,1,0,248
30.5,8.0,60,0,0,-1,1,0,0,0,1,0,249
30.5,8.25,60,0,0,-1,1,0,0,0,1,0,250
30.5,8.5,60,0,0,-1,1,0,0,0,1,0,251
