x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30.0,8.0,60,0,0,-1,1,0,0,0,1,0,37
30.0,8.5,60,0,0,-1,1,0,0,0,1,0,38
30.0,9.0,60,0,0,-1,1,0,0,0,1,0,39
30.0,9.5,60,0,0,-1,1,0,0,0,1,0,40
30.0,10.0,60,0,0,-1,1,0,0,0,1,0,41
30.0,10.5,60,0,0,-1,1,0,0,0,1,0,42
30.0,11.0,60,0,0,-1,1,0,0,0,1,0,43
30.0,11.5,60,0,0,-1,1,0,0,0,1,0,44
30.5,-10.0,60,0,0,-1,1,0,0,0,1,0,45
30.5,-9.5,60,0,0,-1,1,0,0,0,1,0,46
30.5,-9.0,60,0,0,-1,1,0,0,0,1,0,47
30.5,-8.5,60,0,0,-1,1,0,0,0,1,0,48
30.5,-8.0,60,0,0,-1,1,0,0,0,1,0,49
30.5,-7.5,60,0,0,-1,1,0,0,0,1,0,50
30.5,-7.0,60,0,0,-1,1,0,0,0,1,0,51
30.5,-6.5,60,0,0,-1,1,0,0,0,1,0,52
30.5,-6.0,60,0,0,-1,1,0,0,0,1,0,53
30.5,-5.5,60,0,0,-1,1,0,0,0,1,0,54
30.5,-5.0,60,0,0,-1,1,0,0,0,1,0,55
30.5,-4.5,60,0,0,-1,1,0,0,0,1,0,56
30.5,-4.0,60,0,0,-1,1,0,0,0,1,0,57
30.5,-3.5,60,0,0,-1,1,0,0,0,1,0,58
30.5,-3.0,60,0,0,-1,1,0,0,0,1,0,59
30.5,-2.5,60,0,0,-1,1,0,0,0,1,0,60
30.5,-2.0,60,0,0,-1,1,0,0,0,1,0,61
30.5,-1.5,60,0,0,-1,1,0,0,0,1,0,62
30.5,-1.0,60,0,0,-1,1,0,0,0,1,0,63
30.5,-0.5,60,0,0,-1,1,0,0,0,1,0,64
30.5,0.0,60,0,0,-1,1,0,0,0,1,0,65
30.5,0.5,60,0,0,-1,1,0,0,0,1,0,66
30.5,1.0,60,0,0,-1,1,0,0,0,1,0,67
30.5,1.5,60,0,0,-1,1,0,0,0,1,0,68
30.5,2.0,60,0,0,-1,1,0,0,0,1,0,69
30.5,2.5,60,0,0,-1,1,0,0,0,1,0,70
30.5,3.0,60,0,0,-1,1,0,0,0,1,0,71
30.5,3.5,60,0,0,-1,1,0,0,0,1,0,72
30.5,4.0,60,0,0,-1,1,0,0,0,1,0,73
30.5,4.5,60,0,0,-1,1,0,0,0,1,0,74
30.5,5.0,60,0,0,-1,1,0,0,0,1,0,75
30.5,5.5,60,0,0,-1,1,0,0,0,1,0,76
30.5,6.0,60,0,0,-1,1,0,0,0,1,0,77
30.5,6.5,60,0,0,-1,1,0,0,0,1,0,78
30.5,7.0,60,0,0,-1,1,0,0,0,1,0,79
30.5,7.5,60,0,0,-1,1,0,0,0,1,0,80
30.5,8.0,60,0,0,-1,1,0,0,0,1,0,81
30.5,8.5,60,0,0,-1,1,0,0,0,1,0,82
30.5,9.0,60,0,0,-1,1,0,0,0,1,0,83
30.5,9.5,60,0,0,-1,1,0,0,0,1,0,84
30.5,10.0,60,0,0,-1,1,0,0,0,1,0,85
30.5,10.5,60,0,0,-1,1,0,0,0,1,0,86
30.5,11.0,60,0,0,-1,1,0,0,0,1,0,87
30.5,11.5,60,0,0,-1,1,0,0,0,1,0,88
31.0,-10.0,60,0,0,-1,1,0,0,0,1,0,89
31.0,-9.5,60,0,0,-1,1,0,0,0,1,0,90
31.0,-9.0,60,0,0,-1,1,0,0,0,1,0,91
31.0,-8.5,60,0,0,-1,1,0,0,0,1,0,92
31.0,-8.0,60,0,0,-1,1,0,0,0,1,0,93
31.0,-7.5,60,0,0,-1,1,0,0,0,1,0,94
31.0,-7.0,60,0,0,-1,1,0,0,0,1,0,95
31.0,-6.5,60,0,0,-1,1,0,0,0,1,0,96
31.0,-6.0,60,0,0,-1,1,0,0,0,1,0,97
31.0,-5.5,60,0,0,-1,1,0,0,0,1,0,98
31.0,-5.0,60,0,0,-1,1,0,0,0,1,0,99
31.0,-4.5,60,0,0,-1,1,0,0,0,1,0,100
31.0,-4.0,60,0,0,-1,1,0,0,0,1,0,101
31.0,-3.5,60,0,0,-1,1,0,0,0,1,0,102
31.0,-3.0,60,0,0,-1,1,0,0,0,1,0,103
31.0,-2.5,60,0,0,-1,1,0,0,0,1,0,104
31.0,-2.0,60,0,0,-1,1,0,0,0,1,0,105
31.0,-1.5,60,0,0,-1,1,0,0,0,1,0,106
31.0,-1.0,60,0,0,-1,1,0,0,0,1,0,107
31.0,-0.5,60,0,0,-1,1,0,0,0,1,0,108
31.0,0.0,60,0,0,-1,1,0,0,0,1,0,109
31.0,0.5,60,0,0,-1,1,0,0,0,1,0,110
31.0,1.0,60,0,0,-1,1,0,0,0,1,0,111
31.0,1.5,60,0,0,-1,1,0,0,0,1,0,112
31.0,2.0,60,0,0,-1,1,0,0,0,1,0,113
31.0,2.5,60,0,0,-1,1,0,0,0,1,0,114
31.0,3.0,60,0,0,-1,1,0,0,0,1,0,115
31.0,3.5,60,0,0,-1,1,0,0,0,1,0,116
31.0,4.0,60,0,0,-1,1,0,0,0,1,0,117
31.0,4.5,60,0,0,-1,1,0,0,0,1,0,118
31.0,5.0,60,0,0,-1,1,0,0,0,1,0,119
31.0,5.5,60,0,0,-1,1,0,0,0,1,0,120
31.0,6.0,60,0,0,-1,1,0,0,0,1,0,121
31.0,6.5,60,0,0,-1,1,0,0,0,1,0,122
31.0,7.0,60,0,0,-1,1,0,0,0,1,0,123
31.0,7.5,60,0,0,-1,1,0,0,0,1,0,124
31.0,8.0,60,0,0,-1,1,0,0,0,1,0,125
31.0,8.5,60,0,0,-1,1,0,0,0,1,0,126
31.0,9.0,60,0,0,-1,1,0,0,0,1,0,127
31.0,9.5,60,0,0,-1,1,0,0,0,1,0,128
31.0,10.0,60,0,0,-1,1,0,0,0,1,0,129
31.0,10.5,60,0,0,-1,1,0,0,0,1,0,130
31.0,11.0,60,0,0,-1,1,0,0,0,1,0,131
31.0,11.5,60,0,0,-1,1,0,0,0,1,0,132
31.5,-10.0,60,0,0,-1,1,0,0,0,1,0,133
31.5,-9.5,60,0,0,-1,1,0,0,0,1,0,134
31.5,-9.0,60,0,0,-1,1,0,0,0,1,0,135
31.5,-8.5,60,0,0,-1,1,0,0,0,1,0,136
31.5,-8.0,60,0,0,-1,1,0,0,0,1,0,137
31.5,-7.5,60,0,0,-1,1,0,0,0,1,0,138
31.5,-7.0,60,0,0,-1,1,0,0,0,1,0,139
31.5,-6.5,60,0,0,-1,1,0,0,0,1,0,140
31.5,-6.0,60,0,0,-1,1,0,0,0,1,0,141
31.5,-5.5,60,0,0,-1,1,0,0,0,1,0,142
31.5,-5.0,60,0,0,-1,1,0,0,0,1,0,143
31.5,-4.5,60,0,0,-1,1,0,0,0,1,0,144
31.5,-4.0,60,0,0,-1,1,0,0,0,1,0,145
31.5,-3.5,60,0,0,-1,1,0,0,0,1,0,146
31.5,-3.0,60,0,0,-1,1,0,0,0,1,0,147
31.5,-2.5,60,0,0,-1,1,0,0,0,1,0,148
31.5,-2.0,60,0,0,-1,1,0,0,0,1,0,149
31.5,-1.5,60,0,0,-1,1,0,0,0,1,0,150
31.5,-1.0,60,0,0,-1,1,0,0,0,1,0,151
31.5,-0.5,60,0,0,-1,1,0,0,0,1,0,152
31.5,0.0,60,0,0,-1,1,0,0,0,1,0,153
31.5,0.5,60,0,0,-1,1,0,0,0,1,0,154
31.5,1.0,60,0,0,-1,1,0,0,0,1,0,155
31.5,1.5,60,0,0,-1,1,0,0,0,1,0,156
31.5,2.0,60,0,0,-1,1,0,0,0,1,0,157
31.5,2.5,60,0,0,-1,1,0,0,0,1,0,158
31.5,3.0,60,0,0,-1,1,0,0,0,1,0,159
31.5,3.5,60,0,0,-1,1,0,0,0,1,0,160
31.5,4.0,60,0,0,-1,1,0,0,0,1,0,161
31.5,4.5,60,0,0,-1,1,0,0,0,1,0,162
31.5,5.0,60,0,0,-1,1,0,0,0,1,0,163
31.5,5.5,60,0,0,-1,1,0,0,0,1,0,164
31.5,6.0,60,0,0,-1,1,0,0,0,1,0,165
31.5,6.5,60,0,0,-1,1,0,0,0,1,0,166
31.5,7.0,60,0,0,-1,1,0,0,0,1,0,167
31.5,7.5,60,0,0,-1,1,0,0,0,1,0,168
31.5,8.0,60,0,0,-1,1,0,0,0,1,0,169
31.5,8.5,60,0,0,-1,1,0,0,0,1,0,170
31.5,9.0,60,0,0,-1,1,0,0,0,1,0,171
31.5,9.5,60,0,0,-1,1,0,0,0,1,0,172
31.5,10.0,60,0,0,-1,1,0,0,0,1,0,173
31.5,10.5,60,0,0,-1,1,0,0,0,1,0,174
31.5,11.0,60,0,0,-1,1,0,0,0,1,0,175
31.5,11.5,60,0,0,-1,1,0,0,0,1,0,176
32.0,-10.0,60,0,0,-1,1,0,0,0,1,0,177
32.0,-9.5,60,0,0,-1,1,0,0,0,1,0,178
32.0,-9.0,60,0,0,-1,1,0,0,0,1,0,179
32.0,-8.5,60,0,0,-1,1,0,0,0,1,0,180
32.0,-8.0,60,0,0,-1,1,0,0,0,1,0,181
32.0,-7.5,60,0,0,-1,1,0,0,0,1,0,182
32.0,-7.0,60,0,0,-1,1,0,0,0,1,0,183
32.0,-6.5,60,0,0,-1,1,0,0,0,1,0,184
32.0,-6.0,60,0,0,-1,1,0,0,0,1,0,185
32.0,-5.5,60,0,0,-1,1,0,0,0,1,0,186
32.0,-5.0,60,0,0,-1,1,0,0,0,1,0,187
32.0,-4.5,60,0,0,-1,1,0,0,0,1,0,188
32.0,-4.0,60,0,0,-1,1,0,0,0,1,0,189
32.0,-3.5,60,0,0,-1,1,0,0,0,1,0,190
32.0,-3.0,60,0,0,-1,1,0,0,0,1,0,191
32.0,-2.5,60,0,0,-1,1,0,0,0,1,0,192
32.0,-2.0,60,0,0,-1,1,0,0,0,1,0,193
32.0,-1.5,60,0,0,-1,1,0,0,0,1,0,194
32.0,-1.0,60,0,0,-1,1,0,0,0,1,0,195
32.0,-0.5,60,0,0,-1,1,0,0,0,1,0,196
32.0,0.0,60,0,0,-1,1,0,0,0,1,0,197
32.0,0.5,60,0,0,-1,1,0,0,0,1,0,198
32.0,1.0,60,0,0,-1,1,0,0,0,1,0,199
32.0,1.5,60,0,0,-1,1,0,0,0,1,0,200
32.0,2.0,60,0,0,-1,1,0,0,0,1,0,201
32.0,2.5,60,0,0,-1,1,0,0,0,1,0,202
32.0,3.0,60,0,0,-1,1,0,0,0,1,0,203
32.0,3.5,60,0,0,-1,1,0,0,0,1,0,204
32.0,4.0,60,0,0,-1,1,0,0,0,1,0,205
32.0,4.5,60,0,0,-1,1,0,0,0,1,0,206
32.0,5.0,60,0,0,-1,1,0,0,0,1,0,207
32.0,5.5,60,0,0,-1,1,0,0,0,1,0,208
32.0,6.0,60,0,0,-1,1,0,0,0,1,0,209
32.0,6.5,60,0,0,-1,1,0,0,0,1,0,210
32.0,7.0,60,0,0,-1,1,0,0,0,1,0,211
32.0,7.5,60,0,0,-1,1,0,0,0,1,0,212
32.0,8.0,60,0,0,-1,1,0,0,0,1,0,213
32.0,8.5,60,0,0,-1,1,0,0,0,1,0,214
32.0,9.0,60,0,0,-1,1,0,0,0,1,0,215
32.0,9.5,60,0,0,-1,1,0,0,0,1,0,216
32.0,10.0,60,0,0,-1,1,0,0,0,1,0,217
32.0,10.5,60,0,0,-1,1,0,0,0,1,0,218
32.0,11.0,60,0,0,-1,1,0,0,0,1,0,219
32.0,11.5,60,0,0,-1,1,0,0,0,1,0,220
32.5,-10.0,60,0,0,-1,1,0,0,0,1,0,221
32.5,-9.5,60,0,0,-1,1,0,0,0,1,0,222
32.5,-9.0,60,0,0,-1,1,0,0,0,1,0,223
32.5,-8.5,60,0,0,-1,1,0,0,0,1,0,224
32.5,-8.0,60,0,0,-1,1,0,0,0,1,0,225
32.5,-7.5,60,0,0,-1,1,0,0,0,1,0,226
32.5,-7.0,60,0,0,-1,1,0,0,0,1,0,227
32.5,-6.5,60,0,0,-1,1,0,0,0,1,0,228
32.5,-6.0,60,0,0,-1,1,0,0,0,1,0,229
32.5,-5.5,60,0,0,-1,1,0,0,0,1,0,230
32.5,-5.0,60,0,0,-1,1,0,0,0,1,0,231
32.5,-4.5,60,0,0,-1,1,0,0,0,1,0,232
32.5,-4.0,60,0,0,-1,1,0,0,0,1,0,233
32.5,-3.5,60,0,0,-1,1,0,0,0,1,0,234
32.5,-3.0,60,0,0,-1,1,0,0,0,1,0,235
32.5,-2.5,60,0,0,-1,1,0,0,0,1,0,236
32.5,-2.0,60,0,0,-1,1,0,0,0,1,0,237
32.5,-1.5,60,0,0,-1,1,0,0,0,1,0,238
32.5,-1.0,60,0,0,-1,1,0,0,0,1,0,239
32.5,-0.5,60,0,0,-1,1,0,0,0,1,0,240
32.5,0.0,60,0,0,-1,1,0,0,0,1,0,241
32.5,0.5,60,0,0,-1,1,0,0,0,1,0,242
32.5,1.0,60,0,0,-1,1,0,0,0,1,0,243
32.5,1.5,60,0,0,-1,1,0,0,0,1,0,244
32.5,2.0,60,0,0,-1,1,0,0,0,1,0,245
32.5,2.5,60,0,0,-1,1,0,0,0,1,0,246
32.5,3.0,60,0,0,-1,1,0,0,0,1,0,247
32.5,3.5,60,0,0,-1,1,0,0,0,1,0,248
32.5,4.0,60,0,0,-1,1,0,0,0,1,0,249
32.5,4.5,60,0,0,-1,1,0,0,0,1,0,250
32.5,5.0,60,0,0,-1,1,0,0,0,1,0,251
32.5,5.5,60,0,0,-1,1,0,0,0,1,0,252
32.5,6.0,60,0,0,-1,1,0,0,0,1,0,253
32.5,6.5,60,0,0,-1,1,0,0,0,1,0,254
32.5,7.0,60,0,0,-1,1,0,0,0,1,0,255
32.5,7.5,60,0,0,-1,1,0,0,0,1,0,256
32.5,8.0,60,0,0,-1,1,0,0,0,1,0,257
32.5,8.5,60,0,0,-1,1,0,0,0,1,0,258
32.5,9.0,60,0,0,-1,1,0,0,0,1,0,259
32.5,9.5,60,0,0,-1,1,0,0,0,1,0,260
32.5,10.0,60,0,0,-1,1,0,0,0,1,0,261
32.5,10.5,60,0,0,-1,1,0,0,0,1,0,262
32.5,11.0,60,0,0,-1,1,0,0,0,1,0,263
32.5,11.5,60,0,0,-1,1,0,0,0,1,0,264
33.0,-10.0,60,0,0,-1,1,0,0,0,1,0,265
33.0,-9.5,60,0,0,-1,1,0,0,0,1,0,266
33.0,-9.0,60,0,0,-1,1,0,0,0,1,0,267
33.0,-8.5,60,0,0,-1,1,0,0,0,1,0,268
33.0,-8.0,60,0,0,-1,1,0,0,0,1,0,269
33.0,-7.5,60,0,0,-1,1,0,0,0,1,0,270
33.0,-7.0,60,0,0,-1,1,0,0,0,1,0,271
33.0,-6.5,60,0,0,-1,1,0,0,0,1,0,272
33.0,-6.0,60,0,0,-1,1,0,0,0,1,0,273
33.0,-5.5,60,0,0,-1,1,0,0,0,1,0,274
33.0,-5.0,60,0,0,-1,1,0,0,0,1,0,275
33.0,-4.5,60,0,0,-1,1,0,0,0,1,0,276
33.0,-4.0,60,0,0,-1,1,0,0,0,1,0,277
33.0,-3.5,60,0,0,-1,1,0,0,0,1,0,278
33.0,-3.0,60,0,0,-1,1,0,0,0,1,0,279
33.0,-2.5,60,0,0,-1,1,0,0,0,1,0,280
33.0,-2.0,60,0,0,-1,1,0,0,0,1,0,281
33.0,-1.5,60,0,0,-1,1,0,0,0,1,0,282
33.0,-1.0,60,0,0,-1,1,0,0,0,1,0,283
33.0,-0.5,60,0,0,-1,1,0,0,0,1,0,284
33.0,0.0,60,0,0,-1,1,0,0,0,1,0,285
33.0,0.5,60,0,0,-1,1,0,0,0,1,0,286
33.0,1.0,60,0,0,-1,1,0,0,0,1,0,287
33.0,1.5,60,0,0,-1,1,0,0,0,1,0,288
33.0,2.0,60,0,0,-1,1,0,0,0,1,0,289
33.0,2.5,60,0,0,-1,1,0,0,0,1,0,290
33.0,3.0,60,0,0,-1,1,0,0,0,1,0,291
33.0,3.5,60,0,0,-1,1,0,0,0,1,0,292
33.0,4.0,60,0,0,-1,1,0,0,0,1,0,293
33.0,4.5,60,0,0,-1,1,0,0,0,1,0,294
33.0,5.0,60,0,0,-1,1,0,0,0,1,0,295
33.0,5.5,60,0,0,-1,1,0,0,0,1,0,296
33.0,6.0,60,0,0,-1,1,0,0,0,1,0,297
33.0,6.5,60,0,0,-1,1,0,0,0,1,0,298
33.0,7.0,60,0,0,-1,1,0,0,0,1,0,299
33.0,7.5,60,0,0,-1,1,0,0,0,1,0,300
33.0,8.0,60,0,0,-1,1,0,0,0,1,0,301
33.0,8.5,60,0,0,-1,1,0,0,0,1,0,302
33.0,9.0,60,0,0,-1,1,0,0,0,1,0,303
33.0,9.5,60,0,0,-1,1,0,0,0,1,0,304
33.0,10.0,60,0,0,-1,1,0,0,0,1,0,305
33.0,10.5,60,0,0,-1,1,0,0,0,1,0,306
33.0,11.0,60,0,0,-1,1,0,0,0,1,0,307
33.0,11.5,60,0,0,-1,1,0,0,0,1,0,308
33.5,-10.0,60,0,0,-1,1,0,0,0,1,0,309
33.5,-9.5,60,0,0,-1,1,0,0,0,1,0,310
33.5,-9.0,60,0,0,-1,1,0,0,0,1,0,311
33.5,-8.5,60,0,0,-1,1,0,0,0,1,0,312
33.5,-8.0,60,0,0,-1,1,0,0,0,1,0,313
33.5,-7.5,60,0,0,-1,1,0,0,0,1,0,314
33.5,-7.0,60,0,0,-1,1,0,0,0,1,0,315
33.5,-6.5,60,0,0,-1,1,0,0,0,1,0,316
33.5,-6.0,60,0,0,-1,1,0,0,0,1,0,317
33.5,-5.5,60,0,0,-1,1,0,0,0,1,0,318
33.5,-5.0,60,0,0,-1,1,0,0,0,1,0,319
33.5,-4.5,60,0,0,-1,1,0,0,0,1,0,320
33.5,-4.0,60,0,0,-1,1,0,0,0,1,0,321
33.5,-3.5,60,0,0,-1,1,0,0,0,1,0,322
33.5,-3.0,60,0,0,-1,1,0,0,0,1,0,323
33.5,-2.5,60,0,0,-1,1,0,0,0,1,0,324
33.5,-2.0,60,0,0,-1,1,0,0,0,1,0,325
33.5,-1.5,60,0,0,-1,1,0,0,0,1,0,326
33.5,-1.0,60,0,0,-1,1,0,0,0,1,0,327
33.5,-0.5,60,0,0,-1,1,0,0,0,1,0,328
33.5,0.0,60,0,0,-1,1,0,0,0,1,0,329
33.5,0.5,60,0,0,-1,1,0,0,0,1,0,330
33.5,1.0,60,0,0,-1,1,0,0,0,1,0,331
33.5,1.5,60,0,0,-1,1,0,0,0,1,0,332
33.5,2.0,60,0,0,-1,1,0,0,0,1,0,333
33.5,2.5,60,0,0,-1,1,0,0,0,1,0,334
33.5,3.0,60,0,0,-1,1,0,0,0,1,0,335
33.5,3.5,60,0,0,-1,1,0,0,0,1,0,336
33.5,4.0,60,0,0,-1,1,0,0,0,1,0,337
33.5,4.5,60,0,0,-1,1,0,0,0,1,0,338
33.5,5.0,60,0,0,-1,1,0,0,0,1,0,339
33.5,5.5,60,0,0,-1,1,0,0,0,1,0,340
33.5,6.0,60,0,0,-1,1,0,0,0,1,0,341
33.5,6.5,60,0,0,-1,1,0,0,0,1,0,342
33.5,7.0,60,0,0,-1,1,0,0,0,1,0,343
33.5,7.5,60,0,0,-1,1,0,0,0,1,0,344
33.5,8.0,60,0,0,-1,1,0,0,0,1,0,345
33.5,8.5,60,0,0,-1,1,0,0,0,1,0,346
33.5,9.0,60,0,0,-1,1,0,0,0,1,0,347
33.5,9.5,60,0,0,-1,1,0,0,0,1,0,348
33.5,10.0,60,0,0,-1,1,0,0,0,1,0,349
33.5,10.5,60,0,0,-1,1,0,0,0,1,0,350
33.5,11.0,60,0,0,-1,1,0,0,0,1,0,351
33.5,11.5,60,0,0,-1,1,0,0,0,1,0,352
34.0,-10.0,60,0,0,-1,1,0,0,0,1,0,353
34.0,-9.5,60,0,0,-1,1,0,0,0,1,0,354
34.0,-9.0,60,0,0,-1,1,0,0,0,1,0,355
34.0,-8.5,60,0,0,-1,1,0,0,0,1,0,356
34.0,-8.0,60,0,0,-1,1,0,0,0,1,0,357
34.0,-7.5,60,0,0,-1,1,0,0,0,1,0,358
34.0,-7.0,60,0,0,-1,1,0,0,0,1,0,359
34.0,-6.5,60,0,0,-1,1,0,0,0,1,0,360
34.0,-6.0,60,0,0,-1,1,0,0,0,1,0,361
34.0,-5.5,60,0,0,-1,1,0,0,0,1,0,362
34.0,-5.0,60,0,0,-1,1,0,0,0,1,0,363
34.0,-4.5,60,0,0,-1,1,0,0,0,1,0,364
34.0,-4.0,60,0,0,-1,1,0,0,0,1,0,365
34.0,-3.5,60,0,0,-1,1,0,0,0,1,0,366
34.0,-3.0,60,0,0,-1,1,0,0,0,1,0,367
34.0,-2.5,60,0,0,-1,1,0,0,0,1,0,368
34.0,-2.0,60,0,0,-1,1,0,0,0,1,0,369
34.0,-1.5,60,0,0,-1,1,0,0,0,1,0,370
34.0,-1.0,60,0,0,-1,1,0,0,0,1,0,371
34.0,-0.5,60,0,0,-1,1,0,0,0,1,0,372
34.0,0.0,60,0,0,-1,1,0,0,0,1,0,373
34.0,0.5,60,0,0,-1,1,0,0,0,1,0,374
34.0,1.0,60,0,0,-1,1,0,0,0,1,0,375
34.0,1.5,60,0,0,-1,1,0,0,0,1,0,376
34.0,2.0,60,0,0,-1,1,0,0,0,1,0,377
34.0,2.5,60,0,0,-1,1,0,0,0,1,0,378
34.0,3.0,60,0,0,-1,1,0,0,0,1,0,379
34.0,3.5,60,0,0,-1,1,0,0,0,1,0,380
34.0,4.0,60,0,0,-1,1,0,0,0,1,0,381
34.0,4.5,60,0,0,-1,1,0,0,0,1,0,382
34.0,5.0,60,0,0,-1,1,0,0,0,1,0,383
34.0,5.5,60,0,0,-1,1,0,0,0,1,0,384
34.0,6.0,60,0,0,-1,1,0,0,0,1,0,385
34.0,6.5,60,0,0,-1,1,0,0,0,1,0,386
34.0,7.0,60,0,0,-1,1,0,0,0,1,0,387
34.0,7.5,60,0,0,-1,1,0,0,0,1,0,388
34.0,8.0,60,0,0,-1,1,0,0,0,1,0,389
34.0,8.5,60,0,0,-1,1,0,0,0,1,0,390
34.0,9.0,60,0,0,-1,1,0,0,0,1,0,391
34.0,9.5,60,0,0,-1,1,0,0,0,1,0,392
34.0,10.0,60,0,0,-1,1,0,0,0,1,0,393
34.0,10.5,60,0,0,-1,1,0,0,0,1,0,394
34.0,11.0,60,0,0,-1,1,0,0,0,1,0,395
34.0,11.5,60,0,0,-1,1,0,0,0,1,0,396
34.5,-10.0,60,0,0,-1,1,0,0,0,1,0,397
34.5,-9.5,60,0,0,-1,1,0,0,0,1,0,398
34.5,-9.0,60,0,0,-1,1,0,0,0,1,0,399
34.5,-8.5,60,0,0,-1,1,0,0,0,1,0,400
34.5,-8.0,60,0,0,-1,1,0,0,0,1,0,401
34.5,-7.5,60,0,0,-1,1,0,0,0,1,0,402
34.5,-7.0,60,0,0,-1,1,0,0,0,1,0,403
34.5,-6.5,60,0,0,-1,1,0,0,0,1,0,404
34.5,-6.0,60,0,0,-1,1,0,0,0,1,0,405
34.5,-5.5,60,0,0,-1,1,0,0,0,1,0,406
34.5,-5.0,60,0,0,-1,1,0,0,0,1,0,407
34.5,-4.5,60,0,0,-1,1,0,0,0,1,0,408
34.5,-4.0,60,0,0,-1,1,0,0,0,1,0,409
34.5,-3.5,60,0,0,-1,1,0,0,0,1,0,410
34.5,-3.0,60,0,0,-1,1,0,0,0,1,0,411
34.5,-2.5,60,0,0,-1,1,0,0,0,1,0,412
34.5,-2.0,60,0,0,-1,1,0,0,0,1,0,413
34.5,-1.5,60,0,0,-1,1,0,0,0,1,0,414
34.5,-1.0,60,0,0,-1,1,0,0,0,1,0,415
34.5,-0.5,60,0,0,-1,1,0,0,0,1,0,416
34.5,0.0,60,0,0,-1,1,0,0,0,1,0,417
34.5,0.5,60,0,0,-1,1,0,0,0,1,0,418
34.5,1.0,60,0,0,-1,1,0,0,0,1,0,419
34.5,1.5,60,0,0,-1,1,0,0,0,1,0,420
34.5,2.0,60,0,0,-1,1,0,0,0,1,0,421
34.5,2.5,60,0,0,-1,1,0,0,0,1,0,422
34.5,3.0,60,0,0,-1,1,0,0,0,1,0,423
34.5,3.5,60,0,0,-1,1,0,0,0,1,0,424
34.5,4.0,60,0,0,-1,1,0,0,0,1,0,425
34.5,4.5,60,0,0,-1,1,0,0,0,1,0,426
34.5,5.0,60,0,0,-1,1,0,0,0,1,0,427
34.5,5.5,60,0,0,-1,1,0,0,0,1,0,428
34.5,6.0,60,0,0,-1,1,0,0,0,1,0,429
34.5,6.5,60,0,0,-1,1,0,0,0,1,0,430
34.5,7.0,60,0,0,-1,1,0,0,0,1,0,431
34.5,7.5,60,0,0,-1,1,0,0,0,1,0,432
34.5,8.0,60,0,0,-1,1,0,0,0,1,0,433
34.5,8.5,60,0,0,-1,1,0,0,0,1,0,434
34.5,9.0,60,0,0,-1,1,0,0,0,1,0,435
34.5,9.5,60,0,0,-1,1,0,0,0,1,0,436
34.5,10.0,60,0,0,-1,1,0,0,0,1,0,437
34.5,10.5,60,0,0,-1,1,0,0,0,1,0,438
34.5,11.0,60,0,0,-1,1,0,0,0,1,0,439
34.5,11.5,60,0,0,-1,1,0,0,0,1,0,440
35.0,-10.0,60,0,0,-1,1,0,0,0,1,0,441
35.0,-9.5,60,0,0,-1,1,0,0,0,1,0,442
