x,y,z,kx,ky,kz,ex,ey,ez,distance,amp,status,ray_index
30,-10,60,0.0,-0.13016528925619836,-1,1,0,0,0,0.0,0,188
30,-10,60,0.043388429752066124,-0.13016528925619836,-1,1,0,0,0,0.0,0,189
30,-10,60,0.08677685950413225,-0.13016528925619836,-1,1,0,0,0,0.0,0,190
30,-10,60,0.13016528925619836,-0.13016528925619836,-1,1,0,0,0,0.0,0,191
30,-10,60,0.1735537190082645,-0.13016528925619836,-1,1,0,0,0,0.0,0,192
30,-10,60,0.21694214876033063,-0.13016528925619836,-1,1,0,0,0,0.0,0,193
30,-10,60,0.2603305785123967,-0.13016528925619836,-1,1,0,0,0,0.0,0,194
30,-10,60,0.30371900826446285,-0.13016528925619836,-1,1,0,0,0,0.0,0,195
30,-10,60,0.347107438016529,-0.13016528925619836,-1,1,0,0,0,0.0,0,196
30,-10,60,0.39049586776859513,-0.13016528925619836,-1,1,0,0,0,0.0,0,197
30,-10,60,0.43388429752066127,-0.13016528925619836,-1,1,0,0,0,0.0,0,198
30,-10,60,-0.47727272727272735,-0.08677685950413225,-1,1,0,0,0,0.0,0,199
30,-10,60,-0.43388429752066127,-0.08677685950413225,-1,1,0,0,0,0.0,0,200
30,-10,60,-0.39049586776859513,-0.08677685950413225,-1,1,0,0,0,0.0,0,201
30,-10,60,-0.347107438016529,-0.08677685950413225,-1,1,0,0,0,0.0,0,202
30,-10,60,-0.30371900826446285,-0.08677685950413225,-1,1,0,0,0,0.0,0,203
30,-10,60,-0.2603305785123967,-0.08677685950413225,-1,1,0,0,0,0.0,0,204
30,-10,60,-0.21694214876033063,-0.08677685950413225,-1,1,0,0,0,0.0,0,205
30,-10,60,-0.1735537190082645,-0.08677685950413225,-1,1,0,0,0,0.0,0,206
30,-10,60,-0.13016528925619836,-0.08677685950413225,-1,1,0,0,0,0.0,0,207
30,-10,60,-0.08677685950413225,-0.08677685950413225,-1,1,0,0,0,0.0,0,208
30,-10,60,-0.043388429752066124,-0.08677685950413225,-1,1,0,0,0,0.0,0,209
30,-10,60,0.0,-0.08677685950413225,-1,1,0,0,0,0.0,0,210
30,-10,60,0.043388429752066124,-0.08677685950413225,-1,1,0,0,0,0.0,0,211
30,-10,60,0.08677685950413225,-0.08677685950413225,-1,1,0,0,0,0.0,0,212
30,-10,60,0.13016528925619836,-0.08677685950413225,-1,1,0,0,0,0.0,0,213
30,-10,60,0.1735537190082645,-0.08677685950413225,-1,1,0,0,0,0.0,0,214
30,-10,60,0.21694214876033063,-0.08677685950413225,-1,1,0,0,0,0.0,0,215
30,-10,60,0.2603305785123967,-0.08677685950413225,-1,1,0,0,0,0.0,0,216
